,0
140003796,4.2
140036565,4.2
140069334,4.2
140036571,4.225
140069340,4.225
140003809,4.175
140102116,4.225
140036587,4.15
140069356,4.175
140020819,4.15
140102138,4.1
140003837,4.225
140036606,4.25
140004437,4.2
140102144,4.025
140069378,4.2
140036612,4.225
140069384,4.25
140069390,4.1
140108205,4.25
140102166,4.225
140003865,4.2
140069403,4.275
140102172,4.2
140003871,4.2
140069419,4.275
140102188,4.225
140003887,4.225
140036656,4.175
140003893,4.2
140102207,4.2
140003906,4.175
140036678,4.275
140069447,4.225
140003912,4.175
140036684,4.3
140036690,4.075
140003928,4.175
140069469,3.85
140003934,4.15
140036703,4.125
140102241,4.2
140003940,4.225
140069481,4.225
140102257,4.25
140003956,4.1
140036725,4.025
140102263,4.25
140069497,4.175
140003962,4.275
140036731,4.275
140069500,4.125
140102279,4.225
140036747,4.05
140003984,4.275
140069522,4.15
140102291,4.225
140003990,4.275
140069538,4.1
140106102,4.35
140102310,4.225
140036781,4.3
140004017,4.225
140108233,4.2
140102332,4.0
140036797,4.225
140069566,4.15
140036800,4.25
140007572,4.225
140004039,4.225
140102348,4.15
140004045,4.225
140102354,4.225
140069588,4.225
140036822,4.15
140102360,4.15
140069594,4.1
140036838,3.975
140069607,4.275
140102376,4.225
140069613,4.175
140036850,4.225
140069629,4.3
140102398,4.125
140004095,4.225
140036866,4.15
140069635,4.025
140036872,4.25
140069641,4.1
140004108,4.125
140102423,4.2
140036888,4.325
140069657,4.2
140036894,4.2
140102439,4.225
140042716,4.175
140036907,4.2
140102445,4.225
140069679,4.2
140036913,4.325
140102451,4.175
140069685,4.3
140069691,3.925
140036929,4.075
140102467,4.2
140036935,4.225
140069704,4.15
140004170,4.15
140036941,4.275
140069710,4.225
140037262,4.275
140091876,4.2
140036957,4.2
140102495,4.225
140069732,4.05
140102508,4.225
140036979,4.225
140069748,4.175
140102520,4.275
140036985,4.175
140069754,4.25
140004227,4.175
140102536,4.025
140037002,4.175
140102542,4.075
140069776,4.125
140069782,4.25
140102564,4.15
140004261,4.175
140037030,4.275
146000807,4.075
140069801,4.225
140102570,4.15
140070046,4.25
140037046,4.225
140069817,4.225
140004283,4.175
140037052,4.225
140069823,4.2
140102592,4.25
140069839,4.125
140009976,4.2
140102611,4.125
140069845,4.175
140037080,4.225
140070052,4.2
140069851,4.275
140091898,4.275
140102627,4.175
140037096,4.15
140069867,4.15
140069873,4.1
140037109,4.275
140037115,4.25
140102655,4.2
140004352,4.25
140037121,4.3
140102661,4.15
140069895,4.25
146000904,4.075
146000910,4.275
140037137,4.225
140102677,4.175
140004374,4.2
140037143,4.225
140069914,4.25
140102683,4.225
140004380,4.225
140069920,4.05
140048219,4.2
140082110,4.15
140102699,4.225
140102702,4.225
140069936,4.15
140069942,4.05
140004409,4.2
140037187,4.3
140102724,4.15
140004421,4.25
140069958,4.275
140037193,4.225
140102730,4.2
140042766,4.15
140102746,4.225
140037212,4.15
140069986,4.225
146012006,4.225
140004459,4.125
140037234,4.1
140102774,4.225
140037240,4.15
140102780,4.025
140070018,4.25
140004487,4.125
140037256,4.225
140004493,4.2
140070030,4.175
140102809,4.2
140037278,4.25
140037284,4.225
140037290,4.05
140070068,4.225
140004534,4.275
140037303,4.225
140108302,4.075
140102843,4.225
140004540,4.25
140070080,4.175
140102859,4.225
140081015,4.175
140004556,4.15
140037325,4.225
140102865,4.2
140004562,4.275
140037331,4.2
140109394,4.125
140102871,4.25
140108324,4.225
140070109,4.2
140004578,4.325
140102887,4.1
140037353,4.225
140102893,4.2
140081021,4.05
140037369,4.225
140102906,4.175
140108330,4.25
140037375,4.2
140102912,4.275
140102928,4.075
140004625,4.2
140037397,4.25
140102934,4.225
140004631,4.125
140037400,4.15
146001178,4.05
140070171,4.075
140102940,4.175
140004647,4.25
140070187,4.225
140102956,4.35
140004653,4.225
140070193,4.2
140004669,4.175
140037438,4.2
140102978,4.275
140004675,3.8
140037444,4.25
140102984,4.175
140004681,4.2
140037450,4.15
140102990,4.05
146001231,4.05
140103001,4.175
140037466,4.15
140004700,4.225
140108346,4.15
140037472,4.075
146001253,4.125
140103017,4.225
146025338,4.125
140103023,4.15
140037488,4.025
140004722,4.2
140081043,4.225
146001269,4.075
140070262,4.225
140070121,4.225
140071210,4.2
140037507,4.05
140103045,4.2
140037513,4.175
140070284,4.175
140004750,4.225
146017517,4.2
140070290,4.275
140037529,4.125
140037535,4.125
140103073,4.25
140037541,4.225
140103089,4.2
140004788,4.225
140037557,4.2
140004794,4.225
140037563,4.2
140103108,4.2
140004807,4.2
140103114,4.175
140037579,4.05
140004813,4.275
140070353,4.075
140037591,4.2
140103136,4.15
140070369,4.275
140004835,4.25
140103142,4.175
140070375,4.225
140004841,4.025
140037610,4.2
140070381,4.2
140103158,4.1
140037626,4.225
140070143,4.225
140103164,4.25
140004863,4.175
140037632,4.2
140103170,4.075
140037648,4.075
140103186,4.175
146017539,4.15
140004885,4.275
140037654,4.275
140103192,4.225
140004891,4.075
140037660,4.2
140103205,4.15
140070438,4.2
140103211,4.225
140037676,4.225
140037682,4.05
140103233,4.175
140004932,4.15
140037701,4.25
140103249,4.225
140004948,4.1
140103255,4.125
140070488,4.225
140004954,4.15
140037723,4.15
140070494,4.225
140037739,3.925
140103277,4.25
140037745,4.175
140053779,4.15
140004982,4.225
140037751,4.225
140070165,4.25
140070529,4.075
140103299,4.225
140004998,4.225
140037767,4.225
140108396,4.2
140070541,4.175
140005009,4.25
140103318,4.25
140005015,4.225
140103324,4.225
140005021,4.2
140103330,4.125
146009150,4.225
140005037,4.2
140103346,4.225
146017567,4.2
140037820,4.225
140103368,4.2
140037836,4.2
140103374,4.05
140070610,4.1
140103380,4.0
140005087,4.25
140037858,4.1
140103396,4.2
140070632,4.25
140037870,4.175
140103415,4.05
140005112,4.2
140042879,4.05
140103421,4.2
140070654,4.025
140015575,4.25
140092034,4.175
140005134,4.275
140037905,4.175
140103443,4.225
140070676,4.225
140070682,4.1
140103459,4.15
140005156,3.75
140037927,4.025
140103465,4.075
140005162,4.25
140103471,4.175
140092040,4.025
140005178,4.175
140070717,4.2
140103487,4.2
140037955,4.225
140005190,4.175
140037961,4.25
140103512,4.15
140037977,4.2
140071226,4.2
140070751,4.3
140005219,4.175
140103528,4.225
140103534,4.25
140005231,4.075
140038000,4.075
140103540,4.2
140070773,4.075
140005247,4.225
140038016,4.125
140103556,4.05
140005253,4.2
140038022,4.175
140103562,4.225
140070795,4.35
140081134,4.05
140038038,4.275
140070808,4.15
140103578,4.075
140070137,4.225
140038044,4.175
140070814,4.225
140103584,4.2
140005281,4.175
140038050,4.125
140070820,4.1
140103590,4.175
146017608,4.225
140038066,4.15
140005300,4.25
140038072,4.2
140070842,4.2
140074139,4.2
140103619,4.0
140005316,4.175
140103631,4.2
140070864,4.025
140078868,4.275
140038107,4.275
140103647,4.225
140005344,4.225
140103653,4.15
140070886,4.225
140070892,4.225
140038129,4.025
140103669,4.175
140005366,4.25
140038135,4.2
140070905,4.1
146024437,4.15
140038141,4.225
140070911,4.25
140103681,4.125
140005388,4.025
140038157,4.125
140070927,4.25
140103697,4.05
140005394,4.25
140005407,4.05
140038179,4.175
140070949,4.175
140038185,4.2
140103722,4.225
140070955,4.2
140038191,4.125
140005429,4.225
140103738,4.225
140005435,4.225
140038204,4.2
140081162,4.175
140103744,4.225
140038210,4.25
140103750,4.15
140005457,4.2
140038226,4.175
140038232,4.225
146017636,4.225
140005479,4.1
140071016,4.075
140103788,4.3
140005485,4.2
140038254,4.225
140103794,4.225
140005491,4.275
140038260,4.2
140091967,4.275
146022259,4.225
140071038,4.125
140103807,4.225
140005504,4.15
140038276,4.325
140103813,4.075
140038282,4.2
140019953,4.175
146002063,4.2
140103829,4.175
140071066,4.15
140103835,4.2
140005532,4.3
146002079,4.25
140071072,4.075
140070256,4.15
146002091,4.05
140038317,4.075
140071088,4.05
140038323,4.25
140071094,4.025
140103863,4.2
140005560,4.075
140071107,4.225
140103879,4.175
140005576,4.225
140071113,4.15
146002126,4.025
140038351,4.225
140071129,4.2
146017658,4.225
140038367,4.225
140103904,4.25
146002148,4.175
140038373,4.075
140103910,4.225
146002154,4.05
146002160,4.275
140071157,4.075
140071163,4.35
140071179,4.05
140103948,4.275
140071185,3.975
140103954,4.0
140005651,3.8
140038420,4.1
140005667,4.225
140038436,4.175
140005673,4.2
140038442,4.225
140103982,4.225
140092125,4.05
140081203,4.25
140038458,4.075
140103998,4.25
146002239,4.2
140038464,4.275
146002245,4.1
140038470,4.225
140005708,4.25
140104015,3.825
140071248,4.225
140015672,4.225
140005714,4.2
140104021,4.225
140038486,4.225
140005720,4.2
140071260,4.15
140042982,4.175
140005736,4.175
140038505,4.15
140104043,4.225
140071276,4.2
140038511,4.2
146002289,4.075
140071282,4.2
140104059,4.075
140038527,4.225
140104065,4.25
140071298,4.175
140005764,4.3
140071301,4.175
140104071,4.175
140005770,4.275
140081219,4.15
140038549,4.225
140005786,4.225
140038555,4.2
140104093,4.175
140038561,4.175
140109435,4.35
140071339,4.225
140104112,4.075
140038577,4.075
140005811,3.975
140038583,4.225
140070303,4.225
140104128,4.075
140005827,4.175
140104134,4.15
140071367,4.225
140005833,4.175
140038602,4.2
140104140,4.25
140071373,4.175
140015694,4.175
140092153,4.15
140005849,4.175
140038618,4.175
140081231,4.225
140104156,4.15
140005855,4.275
140038624,4.175
140104162,4.175
140071395,4.075
140005861,4.175
140071408,4.175
140104178,4.225
140071414,4.225
140104184,4.225
140071420,4.275
140005899,4.2
140038668,4.225
140005902,4.25
140038680,4.1
140104231,4.225
140038696,4.05
140005930,4.125
140038709,4.175
140104247,4.1
140071486,4.25
140070325,4.225
140005952,4.2
140071492,4.275
140104269,4.2
140038737,4.225
140104275,4.325
140005974,4.15
140038743,3.975
140104281,4.175
140005980,4.05
140081253,4.2
140070331,4.125
140038759,4.225
140104297,4.05
140005996,4.3
140038765,4.225
140038771,4.2
140006007,4.15
140053951,4.2
140104316,4.15
140071549,4.225
140071555,4.3
140038793,4.225
140006029,4.275
140104338,4.225
140006035,4.225
140038806,4.225
140104344,4.175
140006041,4.175
140104350,4.0
140071583,4.2
140006057,4.2
140038828,4.25
140104366,4.225
140071599,4.2
140071602,4.225
140104372,4.2
140006079,4.15
140071618,4.15
140070347,4.2
140006085,4.1
140038856,4.15
140104394,4.225
140108578,4.25
140038862,4.225
140032121,4.2
140006104,4.25
140038878,4.225
140071652,4.15
140038890,4.1
140104429,4.225
140006126,4.125
140092200,4.05
140071668,4.075
140038903,4.2
140104441,3.875
140071674,4.25
146017749,4.225
140071680,4.075
140038919,4.15
140104457,4.1
140006154,4.225
140104463,4.025
140006160,4.025
146002706,3.7
146002712,3.9
140071709,4.175
140006176,4.2
140038947,4.175
140104485,4.2
140006182,4.2
140038953,4.15
140006198,4.2
140104504,4.175
140038969,4.175
140104510,4.175
140071743,4.25
140038981,4.15
140006217,4.2
140104526,4.075
140071759,4.25
140104532,4.125
140038997,4.025
140071771,4.225
140006239,4.15
146015737,4.225
140104548,4.225
140006245,4.275
140039014,4.125
140104554,4.225
140006251,4.15
140039020,4.275
140104560,4.325
140081300,4.2
140006267,4.225
140039036,4.225
140071806,4.15
140104576,4.225
140039042,4.275
140071812,4.05
140104582,4.175
140006289,4.15
140039058,4.05
140104598,4.15
140006295,4.225
140104601,4.125
140071834,4.1
140071840,4.25
140104617,4.2
140006314,4.25
140039086,4.225
140104623,4.15
140006320,4.2
140071862,4.15
140006336,4.2
140071878,4.2
140039111,4.225
140104651,4.225
140071884,4.2
140039127,4.175
140081316,4.2
140104667,4.275
140039133,4.1
140071903,4.225
140104673,3.825
140039149,4.075
140071919,4.225
140104689,4.3
140006386,4.3
140039155,4.225
140071925,4.275
140039161,4.225
140071931,4.225
140081322,4.2
140104708,4.2
140104714,4.225
140006411,4.075
140104720,4.275
140039199,4.05
140104736,4.25
140006433,4.15
140039202,3.9
140104742,4.2
140071975,4.225
140071981,4.225
140006449,4.1
140039218,4.15
140104758,4.2
140006455,4.3
140039224,4.175
140104764,4.25
140006461,4.05
140039230,4.225
140104770,4.275
146003011,4.075
140072008,4.175
140006477,4.225
140072014,4.225
140104786,4.25
146003027,4.025
140039252,4.2
140104792,4.125
146003033,4.025
140070416,4.2
140072036,4.175
140104805,4.225
140006502,4.175
140039274,3.75
140039280,4.15
140006518,4.125
140108368,4.225
140072058,4.25
140104827,4.25
140006524,4.25
140092266,4.175
140039296,4.275
140104833,4.1
140006530,4.175
140070422,4.05
140072070,4.175
140039309,4.225
140104849,4.225
140006546,4.15
140039315,4.275
140072086,4.2
140104855,4.025
140006552,4.2
140039321,4.2
140072092,4.2
140104861,4.25
140081350,4.225
140006568,4.2
140039337,4.05
140104877,4.225
140039343,4.2
140104883,4.225
140006580,4.15
146003130,4.05
140039359,4.175
140104899,4.175
140006596,4.15
140072133,4.225
140104902,4.225
146003146,3.825
140039371,4.15
140104918,4.125
140006615,4.1
140039387,4.175
140104924,4.1
140104930,4.125
146003174,4.075
146003180,3.775
140006637,4.2
140039406,4.25
140072177,4.2
140039412,4.225
140072183,4.2
140104952,4.175
146003196,4.25
140082057,4.225
140006659,4.225
140072199,4.025
140104968,4.225
146003209,4.225
140039434,4.125
146003215,4.1
140039440,4.325
140108675,4.2
140104980,4.05
146003221,4.2
140072218,4.275
140006687,4.175
140039456,4.1
140104996,4.225
140006693,3.75
140039462,4.2
146003243,4.225
140105007,4.15
140006706,4.25
140039478,4.225
140006712,4.125
146003259,4.225
140039484,4.175
140039490,4.275
146003271,4.275
140006728,4.15
140072268,4.2
140006734,4.175
140072274,4.2
140006740,4.175
146003287,4.275
140072280,4.225
140039525,4.225
140072296,4.25
146003306,4.175
146003312,4.275
140092307,4.15
140072309,4.15
140105079,4.175
140039547,4.125
140105085,3.825
146003328,4.2
140039553,4.175
140006790,4.05
140105104,4.175
140072337,4.15
140006803,4.225
140105110,4.125
140039575,4.2
140039581,4.175
140072359,4.2
140105132,4.25
140039597,4.2
140006831,4.175
140039600,4.225
140072371,4.125
140015860,4.25
140105148,4.175
140105154,4.2
140006853,4.2
140105160,4.1
140072393,4.225
140039638,4.225
140105176,4.175
140105182,4.225
140039650,4.2
140072428,4.25
140105198,4.275
140006897,4.275
140072434,4.2
140006900,4.025
140039672,4.25
140081407,4.275
140006916,4.225
140105223,4.175
140108716,4.175
140006922,4.125
140039694,4.175
140039707,4.225
140105245,4.225
140081413,4.1
140006944,3.975
140039713,4.2
140072484,4.175
146003500,4.175
140039729,4.1
140105267,4.25
140006966,4.15
140039735,4.175
140105273,4.15
140039741,4.225
140092341,4.275
146003522,4.2
140072519,4.225
140105289,4.2
140006988,4.2
140039757,4.125
140105295,4.2
146003538,4.225
140039763,4.1
146003544,4.225
146016406,4.225
140007005,3.975
140105314,4.1
140039779,4.325
140105320,4.2
140039785,4.1
146003566,4.15
140007027,4.225
146003572,4.225
140105336,4.1
140072569,4.025
140039804,4.225
140072575,4.225
140039810,4.25
140070507,4.175
146003588,4.2
140072581,4.25
140105358,4.2
140007055,4.275
140039826,4.2
140117115,4.225
140105364,4.15
140072597,4.15
146003607,4.175
140039832,4.075
146003613,4.2
140081435,4.05
140007077,4.15
140039848,4.225
140105386,4.225
140039854,4.175
140105392,4.025
140108744,4.025
140086899,4.275
140039860,4.15
140075977,4.15
146003641,4.225
140105405,4.25
140072638,4.225
140092363,4.3
140039876,4.225
140048673,4.25
146003657,4.225
140072650,4.225
140109479,4.25
140007118,4.2
146003663,4.15
140105427,4.175
140105433,4.05
140039898,4.2
140039901,4.075
140072672,4.25
146003685,4.2
140105449,4.125
140039917,4.025
140105455,4.175
140072688,4.2
140039923,4.05
140072694,4.2
146003704,4.15
146003710,4.225
140007168,4.225
140039939,4.15
140105477,4.2
140007174,4.2
140039945,4.225
140007180,4.05
146003726,4.25
140039951,4.2
140081112,4.2
140072729,4.2
140105499,4.025
140007196,4.2
140039967,4.225
146003748,4.075
140039973,4.1
140081457,4.2
140007209,4.25
146003754,4.075
140105524,4.25
140007221,4.2
140054153,4.225
140105530,4.1
140039995,4.1
140040005,4.275
146003782,4.15
140040011,4.025
140105552,4.2
140072785,4.225
146003798,4.2
140072791,4.25
140040027,4.225
140051654,4.125
140007265,4.225
140072804,4.175
140007271,4.225
146003817,4.225
140072810,4.2
140105580,4.15
146003823,4.125
140040049,4.25
140072826,4.25
140007293,4.175
146003839,4.2
140072832,4.2
146003845,4.25
140105609,4.2
140007306,4.175
146003851,4.15
140105615,4.075
140072848,4.35
140040083,4.225
140105621,4.075
140072854,4.25
146003867,4.125
140072860,4.2
140040099,4.225
140105637,4.05
140040102,4.25
140081479,4.275
140007340,4.125
140037789,4.1
146003889,4.075
140040118,4.15
140108788,4.2
140105659,4.2
140040124,4.25
140040130,4.2
140072901,4.2
140105671,4.25
140097868,4.15
146003920,4.225
140040146,4.175
140072917,4.075
140105687,4.225
140040152,4.25
140072923,4.1
140092410,4.15
140007390,4.15
146003936,4.225
140040168,4.25
140105706,4.175
140007403,4.275
140040174,4.2
140105712,4.15
140072945,4.25
140040180,4.075
146003958,4.2
140072951,4.225
140007419,4.225
140105728,4.05
140007425,4.1
140105734,4.225
140007431,4.35
140105740,4.15
140072973,4.175
146003986,4.025
140105756,4.025
140040221,4.1
146004003,4.05
140007469,4.275
140073006,4.175
140040243,4.175
140073012,4.0
140105784,4.125
140007481,4.225
140092426,4.05
140105790,4.1
146004031,4.175
140081504,4.175
140073028,4.225
140040265,4.225
140073034,4.2
140105803,4.025
140007500,4.2
140040271,4.2
140073040,4.025
140105819,4.275
140007516,4.15
140040287,4.25
140092432,4.1
140007522,4.2
140040293,4.25
140105831,4.175
146004075,4.15
146004081,4.15
140040306,4.0
140073078,4.225
140040312,4.225
140073084,4.125
140105853,4.225
140010519,4.225
140105869,4.0
140040334,4.2
140073103,4.225
140105875,4.225
140040340,4.1
140105881,4.25
140073119,4.2
140040356,4.2
140073125,4.225
140105897,4.2
140040362,4.2
140073131,4.225
140108829,4.175
146004144,4.175
146004150,4.175
140007607,4.225
140040378,4.25
140040384,4.1
140073153,4.2
140105922,4.25
140081526,4.2
140040390,4.175
140070604,4.35
146004172,4.2
140073169,4.25
140105938,4.275
140007635,4.25
140073175,4.25
140105944,4.2
146004188,4.025
140073181,4.225
146004194,4.1
140040419,4.15
140092454,4.2
140040425,4.225
140040431,4.2
140073200,4.2
140105972,4.225
140040447,4.225
140073216,4.2
140105988,4.05
140040453,4.15
140073222,4.225
146004235,4.175
140040469,4.225
140007704,4.2
140040475,4.15
146004257,4.25
140073250,4.25
146004263,4.225
140040497,4.2
140073266,4.225
140073272,4.225
146004285,4.2
140106049,4.025
140040516,4.25
140106055,4.3
140073288,4.225
140007754,4.225
140070626,4.15
140073294,4.275
140040538,4.2
140106077,4.225
140040544,4.225
140073313,4.275
146004332,4.2
140073329,4.2
140106099,4.225
140040566,4.075
140073335,4.225
140007801,4.2
140060401,4.2
140040572,4.225
146018026,3.975
140040588,4.175
140073357,4.225
140081560,4.2
140040594,4.225
140073363,3.975
146008152,4.175
146004382,4.175
140007839,4.2
140073379,4.2
140007845,4.3
146012517,4.25
140073385,4.225
140007851,4.25
146004401,4.2
140007867,4.175
140109504,4.1
140040641,4.2
140073410,4.225
140076107,4.2
140106180,4.075
146004423,4.2
140007889,4.2
140073426,3.975
140040663,4.125
140073432,3.925
146004445,4.2
140106209,4.25
146004451,4.325
140040679,4.25
140073448,4.25
140040685,4.225
140073454,4.125
146004467,4.25
140073460,4.175
146023508,4.125
140106237,4.225
140092501,4.175
140007936,4.15
140106243,4.2
140043350,4.225
140007942,4.25
146004489,4.2
140073482,4.15
140106259,4.275
140040726,4.225
140106265,4.225
140073498,4.225
146004508,4.275
140106271,4.15
146004514,4.275
146004520,4.225
140040748,4.1
140073517,4.15
140007986,4.15
140073523,4.275
140106293,4.25
146004536,4.2
146004542,4.3
140106306,4.075
140073539,4.2
140076129,4.075
140040776,4.225
140073545,4.2
146004558,4.225
140073551,4.2
140008019,4.15
146004564,4.225
140106328,4.15
146004570,4.3
140040798,4.225
140008031,4.225
140040801,4.025
140106340,4.125
140073573,4.15
140087057,4.125
146004586,4.225
146004592,4.225
140040817,4.175
140106356,4.175
140008053,4.125
140106362,4.15
146004605,4.225
146004611,4.175
140040839,4.225
140008075,4.125
140106384,4.225
140008081,4.225
146004627,4.225
140073620,4.275
140106390,4.15
146004633,4.175
140008097,4.2
140040867,4.225
140008100,4.25
140040873,4.2
146004655,4.275
140106419,4.275
140008116,4.25
146004661,4.225
140040889,4.2
140106431,4.125
140073664,4.175
140073670,4.275
146004683,4.35
146018082,4.2
140106447,4.2
140008144,4.125
146007160,4.1
140040914,4.25
140008150,4.1
140040920,4.225
146004699,4.25
140073692,4.075
146004702,4.2
140092539,4.075
140081617,4.175
140040936,4.275
140073705,4.05
140106475,4.275
140008172,4.225
146004718,4.225
140106481,4.225
140008188,4.275
140070698,4.15
140040958,4.2
140073727,4.2
140106497,4.15
140040964,4.05
140040970,4.275
140106516,4.275
140008213,4.075
140040986,4.15
140073755,4.25
140040992,4.225
140008229,4.025
140106538,4.15
140008241,4.15
140106550,4.225
140073783,4.2
140041019,4.15
140008257,4.2
140008263,4.2
140073802,4.225
140106572,4.225
146004821,4.2
140008279,4.2
140073818,4.15
140106588,4.2
140041053,4.025
140106594,4.225
146004837,4.2
140073830,4.225
146004843,4.2
140041069,4.15
140106607,4.2
140008304,4.2
140041075,4.175
140106613,4.225
140008310,4.1
140108948,4.175
146004859,4.25
140073852,4.2
140106629,4.125
146004871,4.225
140041097,4.2
140059799,4.075
140008332,4.075
140106641,4.125
140070723,4.25
146004887,4.225
140041116,4.15
146004893,4.225
140106657,4.2
140008354,4.2
146004906,4.15
146004912,4.2
140041144,4.35
140073915,4.125
140041150,4.075
146004928,4.175
140073921,4.35
140106691,4.125
146004934,4.2
146004940,4.2
140008398,4.275
140073937,4.275
140041172,4.0
140106710,4.2
146004956,4.15
140008417,4.225
146004962,4.2
140041188,4.175
140073959,4.2
140041194,4.125
140106732,4.225
140073965,4.225
146004978,4.225
140073971,4.175
140106748,4.2
140008445,4.2
140008451,4.225
140073993,3.85
140041229,4.05
140041235,4.1
140074004,4.225
140070745,4.0
146005017,4.225
140074010,4.1
140106782,4.1
146005023,4.275
146018139,4.075
140041257,4.25
140106798,4.225
140008495,4.25
140106801,4.25
146005045,4.2
140008508,4.25
140041279,4.275
140074048,4.175
140106817,4.225
140008514,4.075
140041285,4.225
140106823,4.225
140008520,4.175
146005067,4.1
140074060,4.2
146005073,4.225
140106839,4.2
140041304,4.0
140074076,4.1
140008542,4.175
146005089,4.125
140074082,3.8
140106851,4.15
146005095,4.175
140041326,4.15
140074098,4.025
140106867,4.225
140008564,4.25
146005114,4.175
140080067,4.225
146005120,4.225
140041348,4.225
140074117,4.225
140041354,4.15
140074123,4.25
140106895,4.275
140008592,4.125
140037999,4.175
140106908,3.9
140074145,4.05
140008611,4.275
140108998,4.225
146005158,4.25
140106920,4.1
140043463,4.175
146005164,4.225
146005170,4.2
140008627,4.15
140041398,4.225
140074167,4.15
140106936,4.1
140041401,4.2
140074173,4.025
140106942,4.05
140041417,4.25
140074189,4.175
140008655,4.2
140074195,4.175
140106964,4.125
146005205,4.225
146005211,4.2
140041439,4.125
140008677,4.3
140074214,4.225
140106986,4.225
146005227,4.275
140074220,4.25
146018173,4.15
140106992,4.25
146007251,4.35
140008699,4.2
140074236,4.2
140008702,4.25
140041473,4.125
140074242,4.3
140100803,4.175
146005255,4.175
140109015,4.15
146005261,4.225
140008718,4.225
140074258,3.75
140008724,4.15
140041495,4.225
140074264,4.15
146005277,4.075
140101895,4.25
146005283,4.025
140059868,4.225
140107053,4.225
140074286,4.175
140041520,4.275
146005299,4.075
146005302,4.1
140107069,4.05
140041536,4.15
140074305,4.225
140107075,4.2
146005318,4.2
140074311,4.2
140107081,4.25
146005324,4.05
140092642,4.2
140043491,4.025
140041558,4.25
140074327,4.2
140107097,4.125
140008796,4.25
140074333,4.175
140041570,4.225
140008809,4.25
140107116,4.1
140074349,4.3
140008815,4.225
140041586,4.225
140074355,4.25
140010729,4.225
140107138,4.1
140041605,4.225
140107144,4.25
140074377,4.2
140008843,4.05
140041627,4.2
140107166,4.25
140074399,4.15
140008865,4.05
140074402,4.2
140107172,4.025
140008871,4.275
140109043,4.2
140107188,4.2
140041655,4.275
140074424,4.2
140107194,4.225
140041661,4.175
140074430,4.225
140008906,4.15
140107213,4.15
140008912,4.2
140092664,4.1
140041683,4.225
140074452,4.2
140107229,3.95
140107235,4.225
140074468,3.825
140074474,4.25
140008940,4.225
146005487,4.275
140074480,4.2
146005493,4.2
140041718,4.05
140107257,4.175
140041724,4.175
140107263,4.025
140074496,4.15
146005506,4.275
140074509,4.225
140107279,4.25
140041746,4.225
140107285,4.1
140041752,4.15
140074521,4.225
140107291,4.225
140008990,4.175
146005540,4.025
140041768,4.25
140009001,4.275
140041774,4.275
140074543,4.225
140041780,4.125
140081758,4.225
140009017,4.275
140009023,4.25
140041796,4.225
140074565,4.2
140043532,4.2
146005578,3.775
140009039,4.125
146005584,4.1
140114531,4.175
140107348,4.2
146005590,4.075
140041815,4.175
140081764,4.0
140107354,4.15
140009051,4.125
140107360,4.15
140074593,4.175
140009067,4.075
140041837,4.225
140074606,4.225
140107376,4.125
140041843,4.075
140074612,4.1
140107382,4.2
146005625,4.15
146005631,4.15
140009089,4.025
140041859,4.225
140074628,4.225
140107398,4.075
140009095,4.15
140041865,4.2
146005647,4.175
140074640,4.15
140009108,4.025
146005653,4.15
140107417,4.2
140009114,4.2
146012783,4.075
140041887,4.225
140009120,4.125
140041893,4.225
140074662,4.2
140090997,4.075
140009136,4.275
146005681,4.25
140041906,4.175
146021217,4.1
140107445,4.225
140009142,4.2
140041912,4.025
140107451,4.15
140074684,4.25
146005697,4.225
146005700,4.15
140009158,4.175
140092705,4.025
140041928,4.125
140107467,4.225
140009164,4.125
140041934,4.1
140074703,4.1
140107473,4.25
140009170,4.275
140041940,4.2
140074719,4.2
140041956,4.15
140074725,4.15
140107495,4.25
140009192,4.275
140074731,4.15
146018258,4.2
146005744,4.2
140107508,4.1
146005750,4.15
140041978,4.275
140009211,4.3
140041984,4.225
140074753,4.225
140041990,4.05
140009227,4.275
146005772,4.175
140107536,4.2
140042001,4.2
140107542,4.2
140074775,4.35
146005788,4.15
140074781,4.225
140042017,3.775
146005794,4.15
140107558,4.275
140009255,4.225
140074800,4.275
146005813,4.175
140042039,4.175
140042045,4.2
140074816,4.075
140107586,4.225
140042051,4.275
146005829,4.175
140074822,4.25
140107592,4.125
146005835,4.225
146005841,4.3
140009299,4.275
140107605,4.2
140074838,4.2
140042073,4.15
140107611,4.2
140074844,4.075
146005857,4.15
140074850,4.2
146005863,4.275
140009324,4.175
140042095,4.175
140107633,4.15
140074866,4.15
140043582,4.175
146005879,4.15
140074872,4.225
140042108,4.1
146005885,4.175
140107649,4.3
140009346,4.2
146005891,4.175
140107655,4.25
140009352,4.175
140107661,4.1
140074894,4.25
146005910,4.175
140042136,4.175
140074907,4.225
140042142,4.2
140074913,4.2
140107683,4.225
140009380,4.125
146005932,4.225
140042158,4.2
140074929,4.2
140107699,4.225
140042164,4.2
140074935,4.25
140042170,4.1
146005948,4.2
140009409,4.25
146005954,4.175
140009415,4.2
146005960,4.225
140107724,4.225
140009421,4.225
140042192,4.25
140107730,4.175
140074963,4.2
146005976,4.225
140042205,4.2
140107746,4.225
140042211,4.25
140107752,4.15
140074985,4.175
146005998,4.25
140074991,4.275
140042227,4.025
140042233,4.225
140075002,4.325
140107774,4.125
146006015,4.225
146006021,4.2
146026756,4.2
140042249,4.25
140075018,4.225
140009487,4.075
140075024,4.225
